Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,5,7.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,287.109,295.407,278.484,0.0,63.3,4.964,3.182,-2.036,0.865,8067.0,0.76
2022,5,8.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,288.674,293.359,285.535,0.029,56.7,11.937,6.616,-4.959,4.296,1603.2,0.792
2022,5,9.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,295.503,305.839,289.681,0.007,60.5,15.126,8.22,-4.195,6.623,7495.8,1.173
2022,5,10.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,300.971,306.722,295.619,0.007,67.7,7.986,4.837,-0.305,4.44,6309.0,1.312
2022,5,11.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,300.505,306.226,293.97,0.0,74.6,4.885,3.347,-1.134,2.816,7531.6,1.071
2022,5,12.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,302.352,308.62,295.681,0.0,61.8,8.988,5.496,-1.118,5.279,7850.5,1.753
2022,5,13.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,299.05,306.306,291.846,0.0,49.7,8.385,4.842,1.259,2.346,7087.4,1.782
2022,5,14.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,295.878,304.584,287.289,0.0,45.5,3.546,2.112,0.81,0.508,8258.3,1.78
2022,5,15.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,292.582,303.305,287.754,1.428,56.9,4.345,2.551,1.681,-0.77,3878.2,1.074
2022,5,16.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,291.79,300.421,282.119,0.0,48.6,8.097,4.719,4.19,-1.085,8307.8,1.367
2022,5,17.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,291.668,299.567,283.685,0.0,43.5,4.641,2.8,-1.456,-0.454,5539.9,1.316
2022,5,18.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,290.083,295.746,285.883,4.286,74.7,7.106,3.66,-2.256,-0.114,3086.9,0.539
2022,5,19.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,295.052,303.233,288.922,0.0,71.6,7.39,4.441,0.936,4.051,8115.1,0.947
2022,5,20.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,293.902,300.716,290.269,0.263,65.6,10.347,5.699,2.341,0.15,2399.1,0.854
2022,5,21.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,286.948,291.971,281.648,0.0,55.2,6.351,4.113,2.362,-3.119,6528.9,0.748
2022,5,22.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,285.375,291.761,277.51,0.0,50.3,7.363,4.622,3.718,-2.469,8637.5,0.799
2022,5,23.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,285.897,290.42,279.886,0.0,44.9,5.612,3.24,-2.297,-1.983,3638.2,0.869
2022,5,24.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,286.633,289.034,284.227,0.251,55.0,7.682,4.495,-3.902,-1.44,2308.0,0.699
2022,5,25.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,287.389,294.274,283.567,11.174,86.0,9.672,4.923,-4.474,-1.394,440.8,0.231
2022,5,26.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,292.096,295.852,289.693,0.051,87.1,5.488,3.164,0.245,-1.027,3905.0,0.307
2022,5,27.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,290.195,297.666,286.024,0.05,71.2,8.961,5.412,1.758,-5.073,7830.8,0.669
2022,5,28.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,292.839,299.756,285.108,0.0,63.6,8.084,4.836,-1.315,4.322,8143.9,1.001
2022,5,29.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,296.513,303.483,292.232,0.02,66.1,13.023,7.064,-2.649,6.428,1691.645,1.042
2022,5,30.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,299.96,305.146,294.698,0.0,55.4,17.287,8.964,-1.934,8.707,7853.8,1.666
2022,5,31.0,Daily,IOWA,IOWA,19095,8.0,41.745116,-92.0636975,41.862779,-91.94646425,296.809,303.408,292.423,4.481,72.6,12.134,6.386,1.974,5.32,3938.0,0.894
2022,5,1.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,282.883,285.805,280.78,0.027,77.2,14.475,8.446,7.659,2.531,739.9,0.284
2022,5,2.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,283.071,287.221,279.992,0.096,68.7,6.93,3.113,2.265,-1.332,3494.6,0.393
2022,5,3.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,282.369,285.593,280.744,26.49,87.0,11.761,6.577,-2.866,-5.458,486.0,0.162
2022,5,4.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,282.71,288.351,276.702,0.0,80.6,5.158,3.015,-2.314,-1.143,7097.8,0.273
2022,5,5.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,284.597,287.289,283.263,0.067,87.2,7.32,4.074,-3.935,-0.693,1284.5,0.178
2022,5,6.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,286.174,291.304,283.666,0.31,80.0,7.268,4.025,-2.055,-3.122,3446.1,0.335
2022,5,7.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,286.874,294.88,279.196,0.0,63.4,5.279,3.235,-2.025,0.558,8088.8,0.738
2022,5,8.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,288.911,293.227,285.472,0.034,56.1,11.849,6.697,-4.917,4.467,1698.5,0.818
2022,5,9.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,295.355,305.152,289.743,0.012,61.1,14.186,8.006,-4.148,6.461,7496.8,1.142
2022,5,10.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,300.968,305.909,295.586,0.0,67.4,8.887,5.27,-0.232,5.096,6302.7,1.302
2022,5,11.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,300.468,305.884,294.093,0.0,75.3,5.442,3.179,-0.887,2.881,7154.3,1.042
2022,5,12.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,302.277,307.807,295.681,0.0,63.0,9.142,5.219,-1.154,4.969,7855.7,1.675
2022,5,13.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,298.928,305.743,291.784,0.0,50.5,8.14,4.633,1.191,1.767,7653.3,1.741
2022,5,14.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,295.852,304.147,287.414,0.155,48.0,3.582,1.829,0.627,0.021,8274.1,1.709
2022,5,15.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,292.634,302.742,288.453,1.452,57.0,5.149,2.646,1.582,-1.345,3770.1,1.072
2022,5,16.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,291.494,300.407,283.557,0.0,55.6,8.699,4.623,4.041,-1.01,8323.3,1.201
2022,5,17.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,291.593,299.254,283.998,0.098,45.0,4.255,2.729,-1.511,-0.631,5347.8,1.264
2022,5,18.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,289.924,295.683,286.207,8.168,80.9,6.129,3.447,-1.754,-0.374,3495.5,0.401
2022,5,19.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,295.269,303.735,289.297,0.0,71.5,7.356,4.326,0.934,3.936,8139.0,0.975
2022,5,20.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,294.084,301.029,290.082,0.405,67.4,9.727,5.224,2.094,0.312,1265.7,0.832
2022,5,21.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,287.178,292.784,282.523,0.001,55.6,5.937,3.682,2.06,-2.833,5275.6,0.752
2022,5,22.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,285.753,291.886,278.51,0.0,49.5,7.746,4.586,3.538,-2.717,8648.2,0.822
2022,5,23.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,286.155,290.694,280.511,0.0,47.7,5.803,3.378,-2.258,-2.282,4595.8,0.847
2022,5,24.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,287.441,292.216,284.477,0.008,52.1,8.13,4.746,-4.118,-1.688,3290.1,0.79
2022,5,25.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,288.222,294.461,283.937,12.235,84.9,9.625,4.981,-4.554,-0.711,966.7,0.272
2022,5,26.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,292.0,295.438,290.193,5.239,89.9,5.491,3.042,-0.198,-0.136,3595.1,0.237
2022,5,27.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,289.526,297.291,285.774,0.101,77.8,9.344,5.383,1.993,-4.964,7696.0,0.512
2022,5,28.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,292.748,299.631,285.358,0.0,66.5,8.154,4.586,-1.367,4.067,8334.0,0.923
2022,5,29.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,296.349,303.42,291.99,0.01,68.0,12.364,6.467,-2.339,5.894,2393.345,0.991
2022,5,30.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,298.483,302.926,293.448,0.0,61.7,15.688,8.681,-1.911,8.416,8130.0,1.311
2022,5,31.0,Daily,IOWA,IOWA,19095,9.0,41.50979,-91.94646425,41.627453,-91.829231,295.702,300.783,291.923,4.658,77.7,10.621,5.537,1.453,4.757,3224.2,0.66
2022,5,1.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,282.698,285.68,280.53,0.036,77.4,14.483,8.305,7.466,2.586,645.9,0.278
2022,5,2.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,282.686,286.221,279.799,0.058,68.7,7.1,3.209,2.375,-1.467,3343.8,0.381
2022,5,3.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,282.122,285.28,280.432,25.487,87.4,11.841,6.464,-2.796,-5.419,459.1,0.153
2022,5,4.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,282.392,288.163,276.139,0.0,79.9,4.876,2.891,-2.178,-0.997,7340.3,0.276
2022,5,5.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,284.374,287.102,283.013,0.925,86.7,7.206,3.939,-3.815,-0.641,1583.2,0.182
2022,5,6.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,286.031,291.352,283.228,0.203,80.5,6.788,3.749,-1.99,-2.859,4869.3,0.329
2022,5,7.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,286.827,294.845,278.609,0.0,62.4,5.177,3.166,-1.955,0.646,8085.4,0.744
2022,5,8.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,288.479,292.796,285.222,0.021,57.5,12.094,6.561,-4.886,4.303,1602.2,0.766
2022,5,9.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,294.951,304.839,289.181,0.013,63.2,14.597,8.021,-4.263,6.404,7567.3,1.067
2022,5,10.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,300.367,305.784,295.149,0.001,69.8,8.536,5.071,-0.329,4.893,6430.6,1.19
2022,5,11.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,300.039,305.887,293.718,0.0,76.2,5.034,3.178,-1.071,2.735,7353.0,0.986
2022,5,12.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,302.035,307.682,295.806,0.0,64.3,9.21,5.245,-1.175,5.0,7844.2,1.599
2022,5,13.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,298.824,305.556,291.471,0.0,50.4,8.203,4.658,1.16,1.963,7379.1,1.724
2022,5,14.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,295.732,303.834,286.914,0.03,45.2,3.741,1.981,0.703,0.185,8280.0,1.747
2022,5,15.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,292.512,302.617,287.994,1.128,57.0,5.108,2.6,1.618,-1.059,3996.1,1.066
2022,5,16.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,291.712,300.157,283.494,0.0,48.9,8.939,4.655,4.049,-1.062,8336.3,1.325
2022,5,17.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,291.291,299.067,283.685,0.019,45.0,4.182,2.639,-1.441,-0.465,5515.1,1.251
2022,5,18.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,289.7,295.558,285.519,4.255,78.1,6.46,3.505,-1.949,-0.317,3218.0,0.459
2022,5,19.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,295.177,303.547,289.422,0.0,71.1,7.734,4.355,0.923,3.957,8136.4,0.975
2022,5,20.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,294.058,301.279,290.082,0.413,66.1,10.06,5.349,2.135,0.294,1928.0,0.858
2022,5,21.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,286.925,292.221,282.023,0.0,56.0,6.283,3.825,2.146,-2.906,5532.6,0.731
2022,5,22.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,285.534,291.761,278.135,0.0,49.4,7.704,4.505,3.541,-2.553,8645.2,0.811
2022,5,23.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,285.314,290.256,279.636,0.0,52.8,5.75,3.259,-2.195,-2.165,4319.9,0.727
2022,5,24.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,286.157,289.564,283.227,0.036,58.9,8.125,4.642,-3.99,-1.633,2884.0,0.62
2022,5,25.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,287.36,293.989,283.625,13.588,86.9,9.709,4.969,-4.56,-0.982,822.3,0.213
2022,5,26.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,291.812,295.438,289.818,1.266,88.2,5.559,3.012,-0.104,-0.303,3601.2,0.272
2022,5,27.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,289.276,296.239,285.649,0.071,77.5,9.263,5.343,1.836,-4.977,7566.5,0.498
2022,5,28.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,291.961,298.006,285.483,0.0,69.7,8.201,4.618,-1.357,4.124,8311.7,0.778
2022,5,29.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,295.146,300.67,291.435,0.03,71.9,12.671,6.627,-2.485,6.024,2078.845,0.794
2022,5,30.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,298.108,302.612,293.261,0.01,61.8,16.425,8.673,-2.018,8.387,8119.3,1.274
2022,5,31.0,Daily,IOWA,IOWA,19095,10.0,41.627453,-91.94646425,41.745116,-91.829231,295.757,300.658,291.736,3.314,76.6,11.022,5.765,1.586,4.945,3432.8,0.702
2022,5,1.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,282.847,285.88,280.717,0.086,77.0,14.163,8.305,7.407,2.623,718.8,0.285
2022,5,2.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,282.808,285.784,280.18,0.099,67.8,7.279,3.427,2.555,-1.662,3221.2,0.394
2022,5,3.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,282.252,285.155,280.614,27.354,86.4,11.219,6.308,-2.676,-5.372,344.1,0.166
2022,5,4.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,282.52,288.476,276.014,0.0,80.4,4.4,2.781,-2.061,-0.857,7468.9,0.276
2022,5,5.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,284.358,287.164,282.857,1.451,86.7,6.615,3.791,-3.69,-0.526,1513.3,0.183
2022,5,6.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,286.281,291.554,283.529,0.326,80.1,6.205,3.515,-1.985,-2.593,4995.0,0.343
2022,5,7.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,286.783,295.257,278.234,0.0,65.1,4.729,3.089,-1.919,0.74,8056.7,0.717
2022,5,8.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,288.344,293.234,285.097,0.027,58.0,11.344,6.471,-4.862,4.184,1492.9,0.753
2022,5,9.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,295.183,305.277,289.493,0.011,62.4,14.613,8.088,-4.307,6.451,7304.2,1.1
2022,5,10.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,300.729,306.336,295.674,0.0,68.7,8.254,4.87,-0.401,4.62,6516.4,1.251
2022,5,11.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,300.179,306.226,293.783,0.0,75.7,4.737,3.275,-1.126,2.759,7654.2,1.016
2022,5,12.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,302.188,308.245,295.431,0.0,64.0,8.855,5.358,-1.141,5.135,7828.5,1.642
2022,5,13.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,298.995,305.993,291.971,0.0,50.1,8.039,4.721,1.176,2.179,7354.1,1.75
2022,5,14.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,295.636,304.397,286.851,0.0,46.6,3.402,2.072,0.812,0.373,8256.1,1.712
2022,5,15.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,292.53,302.93,287.816,1.467,57.1,4.504,2.498,1.602,-0.809,3204.6,1.062
2022,5,16.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,291.598,300.219,282.494,0.0,49.4,8.032,4.651,4.067,-1.054,8316.5,1.332
2022,5,17.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,291.359,299.379,283.56,0.046,45.5,4.583,2.726,-1.456,-0.47,5045.2,1.258
2022,5,18.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,290.107,295.996,285.32,3.119,73.7,6.926,3.628,-2.162,-0.153,3202.0,0.563
2022,5,19.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,295.261,303.922,289.047,0.0,70.2,7.408,4.365,0.882,3.968,8101.2,1.021
2022,5,20.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,294.146,300.654,290.207,0.566,65.1,10.026,5.536,2.203,0.174,2673.2,0.881
2022,5,21.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,287.042,292.284,281.898,0.0,55.1,6.283,4.003,2.255,-3.041,5885.3,0.756
2022,5,22.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,285.594,291.948,277.573,0.0,49.1,7.136,4.472,3.533,-2.448,8629.5,0.829
2022,5,23.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,285.803,290.545,279.261,0.0,45.2,5.383,3.19,-2.169,-2.076,3350.7,0.864
2022,5,24.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,286.881,289.762,284.352,0.277,53.2,7.685,4.551,-3.925,-1.518,2713.1,0.74
2022,5,25.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,287.472,294.836,283.755,12.011,85.5,9.612,4.99,-4.56,-1.201,633.0,0.24
2022,5,26.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,292.174,295.602,290.005,1.334,86.7,5.525,3.063,0.096,-0.701,3627.6,0.316
2022,5,27.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,289.951,297.614,285.899,0.098,73.3,9.005,5.33,1.696,-5.013,7935.0,0.624
2022,5,28.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,292.695,299.818,284.858,0.0,65.1,7.85,4.728,-1.323,4.221,7460.2,0.96
2022,5,29.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,296.492,303.17,292.045,0.02,67.0,12.763,6.863,-2.586,6.243,2523.045,1.025
2022,5,30.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,299.991,304.959,294.573,0.0,56.7,16.951,8.751,-2.039,8.468,7914.0,1.615
2022,5,31.0,Daily,IOWA,IOWA,19095,11.0,41.745116,-91.94646425,41.862779,-91.829231,296.911,303.845,292.361,2.742,71.9,11.804,6.134,1.818,5.234,3288.5,0.911
2022,5,,Monthly,IOWA,IOWA,19095,,,,,,290.996623655914,296.9804704301075,286.0323817204301,1.9727553763440864,66.79650537634409,8.500801075268818,4.777290322580646,-0.4117204301075268,0.8896424731182796,5124.954139784946,0.8290725806451613
2022,11,1.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,285.195,296.752,276.645,0.0,56.3,5.645,2.959,0.523,2.669,3558.3,0.801
2022,11,2.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,288.801,297.458,282.401,0.0,49.9,9.316,4.549,-0.485,4.381,3410.7,0.968
2022,11,3.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,290.069,296.16,286.103,0.0,63.6,11.205,6.18,-0.901,6.055,1945.7,0.729
2022,11,4.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,287.277,294.244,279.939,34.605,81.2,8.347,4.855,0.453,1.063,55.0,0.391
2022,11,5.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,280.051,281.744,279.025,43.575,92.1,10.185,5.803,2.203,-1.926,656.0,0.082
2022,11,6.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,282.393,286.744,278.706,0.001,65.4,11.275,5.792,2.712,2.675,2293.3,0.429
2022,11,7.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,278.231,282.479,273.245,0.0,57.7,6.26,3.386,0.45,-2.228,3046.6,0.39
2022,11,8.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,279.335,288.471,275.337,0.0,70.1,9.768,6.098,-5.697,1.464,3017.8,0.343
2022,11,9.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,289.166,296.407,284.631,0.0,65.5,11.297,5.639,-0.93,4.934,1995.2,0.612
2022,11,10.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,290.599,294.986,281.006,0.361,81.8,11.848,6.235,1.089,4.387,791.6,0.37
2022,11,11.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,272.48,279.844,268.724,11.015,81.9,11.829,7.479,5.886,-4.586,1082.3,0.106
2022,11,12.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,271.353,272.675,270.189,0.066,79.8,9.966,6.728,4.995,-4.459,896.8,0.109
2022,11,13.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,271.66,273.207,270.093,0.002,67.8,5.05,3.093,1.477,-2.15,2030.6,0.177
2022,11,14.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,271.553,276.904,268.434,0.0,79.4,6.751,3.825,-2.612,2.472,1996.9,0.122
2022,11,15.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,273.636,274.056,272.908,4.306,90.5,3.812,1.918,-0.971,-0.384,318.3,0.061
2022,11,16.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,271.302,272.906,269.965,2.065,89.8,10.891,5.977,5.737,-1.588,685.4,0.054
2022,11,17.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,269.872,274.101,267.724,0.118,83.9,11.785,6.058,5.723,0.252,1246.9,0.078
2022,11,18.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,267.266,269.629,265.426,0.041,78.5,12.654,7.346,7.166,-1.246,2076.3,0.086
2022,11,19.0,Daily,IOWA,IOWA,19095,0.0,41.50979,-92.298164,41.627453,-92.18093075,267.605,270.189,265.261,0.05,67.7,14.761,7.834,6.538,0.139,1760.8,0.134
