FIPS,Year,Yield_corn,Production_corn,Yield_soybeans,Production_soybeans,Yield_cotton,Production_cotton,Yield_winterwheat,Production_winterwheat,Avg Temperature (K) Mean,Avg Temperature (K) Std,Avg Temperature (K) Max,Avg Temperature (K) Min,Max Temperature (K) Mean,Max Temperature (K) Std,Max Temperature (K) Max,Max Temperature (K) Min,Min Temperature (K) Mean,Min Temperature (K) Std,Min Temperature (K) Max,Min Temperature (K) Min,Precipitation (kg m**-2) Mean,Precipitation (kg m**-2) Std,Precipitation (kg m**-2) Max,Precipitation (kg m**-2) Min,Relative Humidity (%) Mean,Relative Humidity (%) Std,Relative Humidity (%) Max,Relative Humidity (%) Min,Wind Gust (m s**-1) Mean,Wind Gust (m s**-1) Std,Wind Gust (m s**-1) Max,Wind Gust (m s**-1) Min,Wind Speed (m s**-1) Mean,Wind Speed (m s**-1) Std,Wind Speed (m s**-1) Max,Wind Speed (m s**-1) Min,U Component of Wind (m s**-1) Mean,U Component of Wind (m s**-1) Std,U Component of Wind (m s**-1) Max,U Component of Wind (m s**-1) Min,V Component of Wind (m s**-1) Mean,V Component of Wind (m s**-1) Std,V Component of Wind (m s**-1) Max,V Component of Wind (m s**-1) Min,Downward Shortwave Radiation Flux (W m**-2) Mean,Downward Shortwave Radiation Flux (W m**-2) Std,Downward Shortwave Radiation Flux (W m**-2) Max,Downward Shortwave Radiation Flux (W m**-2) Min,Vapor Pressure Deficit (kPa) Mean,Vapor Pressure Deficit (kPa) Std,Vapor Pressure Deficit (kPa) Max,Vapor Pressure Deficit (kPa) Min,Hot Days >35C,Cold Days <5C,Heavy Rain Days >10mm,Dry Days <1mm,Avg Temp Trend (slope),Precipitation Trend (slope)
19033,2020,182.5,31682000.0,59.8,5932000.0,,,,,289.0884754672897,7.786582264886316,300.9219166666667,269.36125,295.4796690031153,8.203641836003662,309.39483333333334,272.56,283.9025401090343,7.634592667292014,296.88375,264.76725000000005,1.7878929127725856,5.825041951031188,38.13758333333333,0.0,69.48730529595015,12.74366473707129,94.15,37.2,7.290434968847351,2.947609630375359,16.519916666666667,1.3993333333333335,3.89223831775701,1.6623796553156818,10.013583333333331,0.778,0.27455724299065415,2.345754864875226,6.449833333333333,-6.238166666666667,0.19430412772585673,2.878013861297654,6.684083333333334,-9.60775,5754.643383177572,2373.0928819970513,8979.425000000001,58.24166666666667,0.6920681464174456,0.37992912324506883,1.947,0.0581666666666666,1,52,11,172,0.0003084594285994644,-0.002096415608772536
19033,2021,200.9,31843000.0,59.9,6757000.0,,,,,290.64546767912776,6.569567896108213,301.56850000000003,271.10075,297.15884813084114,6.795409207634681,308.58275,279.1073333333334,285.16843847352027,6.690918789559393,297.59875,263.85908333333333,1.3390015576323988,3.9481396168581293,24.60875,0.0,68.0827492211838,14.300416103723403,94.06666666666666,26.666666666666668,6.743291666666666,2.8394149532691753,17.354666666666667,1.7731666666666666,3.662122274143302,1.612165137811597,8.526333333333334,1.0463333333333331,0.279536214953271,2.236337680435838,8.278833333333333,-6.498916666666666,0.44070366043613696,2.7618671636562606,7.018999999999999,-7.101666666666667,6713.174380062305,3806.1790687226426,17442.2,75.55833333333334,0.7741557632398753,0.4548753993384697,2.369666666666667,0.0715,2,40,9,172,0.013844929352978009,0.002979101807833161
19033,2022,216.9,34834000.0,60.8,6676000.0,,,,,289.1052410436137,7.425683323336889,301.36225,271.454,295.59285630841117,7.705988460882688,308.1558333333333,276.94025,283.8466888629284,7.518450881370159,297.91058333333336,265.0805,1.87165031152648,6.843696129701676,81.592,0.0,70.76164330218067,12.13406232813958,94.325,39.025,7.5510580218068535,3.3582301546632256,18.050916666666662,1.6123333333333332,4.119126947040498,1.9258500642873315,10.32475,0.70975,0.4313364485981309,2.8532769723169995,10.02325,-7.187916666666666,0.5189797507788161,2.8131520838417727,7.649916666666666,-7.954416666666667,5129.718714953272,2305.2618743179596,8939.016666666666,163.53333333333333,0.6438130841121495,0.35472185800911965,1.655,0.0753333333333333,1,55,11,168,0.015158859576352567,-0.006439095909952213
19035,2017,203.7,28341000.0,62.4,8400000.0,,,,,290.15420288161994,6.420571606286589,301.37416666666667,270.86108333333334,296.33479633956387,6.673461512570197,306.92141666666663,274.9903333333333,284.86568964174455,6.404416253987598,296.8653333333333,265.11041666666665,4.744010514018691,13.858889962311814,112.01966666666664,0.0,72.56382398753895,11.944598628287503,97.01666666666668,42.1,6.375484423676013,2.593139979534453,15.84525,1.27375,3.6966779595015575,1.6089522899324948,9.855083333333331,0.8450833333333333,0.2086444704049844,2.07955151411636,6.891916666666667,-6.198250000000001,0.22123792834890965,2.8029599042990063,7.671916666666667,-7.113666666666667,4858.073806853583,2670.338738568389,8782.025,92.975,0.6555369937694704,0.36419631941792874,1.64025,0.0426666666666666,0,36,25,145,0.00654039063767524,0.020206724451614397
19035,2018,213.3,30455000.0,64.3,8549000.0,,,,,289.621222741433,8.284730414888319,301.73483333333337,264.93741666666665,295.658660046729,8.503646428413798,309.3333333333333,271.1814166666666,284.77819197819315,8.212295665630958,297.5953333333334,258.80966666666666,3.8994447040498437,10.006558609087872,68.347,0.0,75.31012461059191,11.48951246790651,95.725,35.583333333333336,6.455216900311527,2.768030257946686,18.275666666666663,1.7293333333333332,3.649646806853582,1.7274876381798197,12.933916666666669,0.7108333333333333,-0.3139676791277259,2.035293194844529,5.385416666666667,-8.698583333333334,0.30063473520249223,2.8738278684002916,9.97125,-8.921166666666666,5020.472584112149,2593.6617500099246,8731.433333333332,108.4,0.59522507788162,0.39171593107662483,2.29525,0.0385,1,47,22,148,0.01180022938471227,-0.014134218219554231
19035,2019,208.9,31424000.0,58.8,7536000.0,,,,,289.5662258566978,7.243625948040915,302.97725,270.57616666666667,295.46392406542054,7.325617061985526,307.81458333333336,274.4745,284.94727803738317,7.300164903262155,298.2866666666667,264.94775,2.788998052959501,6.853045831391463,44.6615,0.0,75.27881619937693,10.370663600328637,94.75833333333333,41.475,7.205206386292834,3.2115779546259273,20.818166666666663,2.02175,3.8870739875389404,1.7453963165844815,11.6715,1.1835,-0.1290926791277258,2.556548978733523,8.9955,-9.940166666666666,0.5370650311526479,2.544931042172216,6.983833333333333,-7.645916666666667,5106.972626168224,2496.085700050595,8953.875,97.79166666666669,0.5607242990654205,0.3025101093365485,1.616,0.0555,0,46,21,148,0.008494954250606876,0.0022281786568137357
19035,2020,185.7,27094000.0,57.2,7373000.0,,,,,289.75728699376947,8.185108514563236,302.28158333333334,267.2713333333333,296.2187675233645,8.606622013323662,308.0276666666667,270.05008333333336,284.4518200934579,8.074201261114016,297.59025,262.13466666666665,1.236038940809969,4.202875467533434,30.355166666666666,0.0,68.60268691588784,12.847632304316717,96.04166666666669,33.1,7.249142523364487,3.073587162717069,16.104916666666668,1.5508333333333333,3.93406230529595,1.7680980997488829,9.517833333333334,0.8515833333333332,0.1470389408099688,2.090083377527164,5.400166666666667,-6.067333333333333,0.4049602803738318,3.1619212176706903,8.621666666666668,-9.005416666666667,5852.7691619937705,2334.5860787162383,8958.975,106.46666666666668,0.7436503115264798,0.39188970365777026,1.7581666666666669,0.0574166666666666,0,47,7,178,0.0002100558359939934,-0.003595472509038149
19035,2021,,,,,,,,,290.7479700155763,6.550950472122407,301.43233333333336,272.027,297.4224988317757,6.601508358683868,309.4135,279.91683333333333,285.1652784267913,6.80052154805143,297.1331666666667,262.98525,1.7076125389408099,4.318075297090787,34.43583333333333,0.0,69.08477414330218,13.923370076466968,93.54166666666669,30.98333333333333,6.691413161993768,2.791054278245048,15.502249999999998,1.7079166666666667,3.704193925233645,1.600414605082267,8.876166666666666,0.8490833333333333,-0.02696612149532712,2.1208859779879585,8.039,-5.869166666666666,0.7050763239875389,2.8413077960218733,8.431333333333333,-6.694416666666666,7002.3872305295945,3883.7346383649624,16816.033333333333,97.41666666666669,0.7444606697819314,0.40163690308704725,2.076833333333333,0.07675,1,41,14,166,0.014751011823312595,0.005124226974540134
19035,2022,198.8,26997000.0,59.6,7873000.0,,,,,289.9951651090343,7.572509771132134,302.49150000000003,270.23883333333333,297.3066199376947,7.545165618317127,308.87025,277.85308333333336,284.16965576323986,7.9672886068183875,298.85525,262.25625,1.1426230529595016,3.3827190785641243,30.52625,0.0,66.10440031152648,13.250734806690744,93.29166666666669,33.36666666666667,7.577630841121494,3.5715482461017034,22.20283333333333,2.0083333333333333,4.226132398753895,2.094100064996593,12.383666666666665,1.0083333333333333,0.28269470404984426,2.721642154390438,10.912999999999998,-7.720833333333334,0.7882184579439253,3.0007079670220613,11.817083333333334,-8.740166666666667,5406.176152647974,2208.1435883867075,8884.516666666666,134.0,0.7884396417445483,0.39691195651392314,1.9415,0.0999166666666666,3,51,6,174,0.016075313694818325,-0.00603555871197627
19037,2017,194.4,27374000.0,50.4,4474000.0,,,,,289.7395490654206,5.89930286172274,301.172875,272.3935,295.3984585280374,6.464358664581874,307.268375,273.682875,284.9674304906542,5.6487077870128415,296.24,269.47625,4.134293224299065,10.307251393825192,83.148125,0.0,74.08446261682244,12.896519840857774,97.8125,40.025,6.458163551401869,2.572917897706148,14.025125,1.68325,3.5941401869158875,1.5232868832754012,8.607125,0.57475,0.1967400700934579,2.302368245964817,7.371875,-6.671625,0.27739427570093467,2.493428746029286,6.874375,-6.07375,4539.913857476636,2687.5891757537693,8800.175,73.95,0.5991775700934578,0.3758938468990362,1.943375,0.03075,0,26,30,136,0.007766509883032183,-0.0018354428461663267
19037,2018,192.9,27624000.0,53.2,4680000.0,,,,,289.17046144859813,8.117086876758847,301.157875,266.2405,294.7549573598131,8.43386566317655,307.77275,271.896625,284.61874357476637,8.016975814142803,296.813,261.481375,7.039686915887851,16.04281641025215,113.18775,0.0,77.76945093457945,11.565488695932839,96.9875,35.225,6.3606004672897205,2.773755993125781,20.349375,1.470375,3.4409532710280377,1.5959678750505837,11.99825,0.7006249999999999,-0.2563125,2.3437043091868723,7.14875,-10.532875,0.12294742990654205,2.354366508450682,7.239,-6.098875,4784.6342079439255,2672.390486003904,8599.025,32.7625,0.5122669392523365,0.3556059202277626,1.819125,0.038625,0,47,45,135,0.012443479372212466,-0.00849877583256549
19037,2019,212.1,30547000.0,54.5,4404000.0,,,,,289.23303446261684,6.876582491722087,302.62487500000003,272.11125,294.8518948598131,7.036416585088278,307.208125,274.638875,284.8224813084112,6.840604640137115,298.21425,267.652,3.1000607476635516,6.793842248248901,42.3175,0.0,75.67692757009345,9.446512847703033,94.75,48.8125,6.885299065420561,3.157875122281995,21.875,1.429625,3.5617862149532713,1.6239469295036373,11.451375,0.902,0.06728621495327107,2.4571707482340175,8.0845,-11.195375,0.49369275700934573,2.1965196109293657,6.3870000000000005,-5.29725,5019.428992990654,2516.840300041431,9226.375,139.5625,0.5352003504672898,0.2706764236560573,1.44125,0.0555,0,42,25,140,0.008875564176189529,0.0019891177974169735
19037,2020,185.7,26927000.0,55.9,4545000.0,,,,,289.08248247663556,7.553785065360189,299.906875,270.02475000000004,295.1215660046729,7.775494825601876,307.3765,272.6855,284.1625560747663,7.438148921166791,297.388875,265.59812500000004,2.4786039719626167,6.949511952256485,50.9965,0.0,70.33428738317757,12.829537677528986,94.1875,36.475,7.116297313084112,2.820515600578378,16.904375,1.712625,3.740941004672897,1.545021079643044,9.584625,0.9395,0.21979614485981305,2.2704346365740498,6.51925,-5.741,0.172267523364486,2.712557597717627,5.87675,-9.044625,5708.173406542057,2403.3557196882753,9075.6,139.0625,0.6481542056074766,0.3387765724551159,1.662375,0.056,0,52,21,169,0.002010882814819822,-0.0022171785986512442
19037,2021,209.1,28438000.0,,,,,,,290.42913376168224,6.380214218448652,300.9615,271.116,296.2798492990654,6.547788364212089,307.149125,278.3475,285.65710572429913,6.574200502688776,297.55725,264.45287499999995,2.1004672897196257,6.4851013092206795,62.916875,0.0,72.91536214953271,13.553437312520732,95.0625,29.95,6.550657710280374,2.5740375514769163,14.900125,2.04725,3.4597552570093466,1.4315102959130195,7.3235,0.955125,0.14261740654205607,2.080119572042506,6.88125,-6.040125,0.36465537383177565,2.583102289333497,6.11475,-7.284875,6662.68170093458,3729.9495803738396,17751.2,120.6875,0.6293831775700934,0.3834385627296926,2.10575,0.093875,0,36,16,168,0.015764887991281788,0.007005649567913892
19037,2022,214.6,30001000.0,63.6,5571000.0,,,,,289.04003679906543,7.316325630321994,300.873875,272.82675,294.8818136682243,7.5530845731633045,307.343125,276.808375,284.3647026869159,7.240604264537275,297.5355,266.865375,2.1239643691588785,7.830160498307529,78.130625,0.0,74.34503504672898,10.895374620221332,94.3625,42.375,7.365580023364486,3.178029127058252,17.7395,2.018875,3.9124772196261683,1.7512384391361668,9.191,1.031,0.3339293224299065,2.683667017121718,8.6965,-6.71575,0.4917500000000001,2.647604147162189,7.440625,-7.3855,5063.031974299064,2336.260818452836,8954.0375,241.35,0.5515788551401869,0.3136899368088472,1.4945,0.082375,0,52,14,174,0.016328611278625886,-0.004464364681897078
19039,2017,,,,,,,,,292.0380531542056,6.150815073022621,303.61225,273.357,298.1705747663552,6.458895690192247,309.218875,276.571,286.9072126168224,5.932553487492433,298.689625,267.9475,4.030745327102803,9.580452541415019,62.1395,0.0,69.57336448598132,10.97059711807382,96.7375,42.65,6.43357593457944,2.6062843283537056,13.766125,2.027,3.544469042056075,1.5363994340474905,8.713000000000001,0.99975,0.5415928738317757,1.9378374990554137,7.019125,-5.066125,0.5921366822429907,2.7050072088375074,7.473875,-6.315,5104.01508411215,2627.155497937302,8898.8,70.22500000000001,0.8067675233644861,0.39081037655755524,1.784,0.0455,2,19,27,154,0.0073444977515604495,0.007538406225223542
19039,2018,161.8,4822000.0,47.9,1843000.0,,,,,291.547066588785,7.801596356471336,301.88375,269.127875,297.73699474299065,7.793827826568046,308.883375,274.39812500000005,286.69356775700936,7.669175593368504,297.61125,263.169,4.739221962616822,12.466969456761733,107.95725,0.0,72.18884345794393,12.418469986578025,96.0125,37.6,6.119911214953271,2.395432183144864,13.367375,1.537,3.174156542056075,1.3190127844994388,7.841125,0.901625,0.05790420560747659,1.6715605661783297,5.11225,-4.00675,0.3478054906542056,2.418592808288005,7.491625,-5.829125,5114.717151869158,2715.755703863301,8749.425,125.55,0.7291109813084112,0.4149426852239517,1.88925,0.043125,2,36,28,146,0.00785681771568336,-0.00572063605278705
19039,2019,,,,,,,,,291.1007546728972,6.811830916058374,304.07825,272.21825,296.75376752336444,6.727623817648579,308.57275,275.361625,286.71546144859815,6.862259114890065,299.66700000000003,268.89825,3.3761396028037387,9.35261979265282,63.98025,0.0,74.62984813084111,10.179009171117821,96.15,42.1625,6.735175817757009,2.8313880974211614,16.985,1.8245,3.3239544392523364,1.4181540249340947,9.805125,0.972625,0.22505665887850462,1.979027494211667,8.529,-6.6415,0.7047943925233646,2.2766079723605963,6.098875,-5.6735,5294.078992990655,2363.949874886811,9157.3375,101.1625,0.6211080607476636,0.3236284782749571,1.655125,0.082375,1,30,20,155,0.006286325232420405,0.004073326909949157
19039,2020,155.2,4547000.0,45.9,1721000.0,,,,,290.7769702102804,7.474319245516224,301.145,271.434875,296.7457324766355,7.65660333103352,307.56350000000003,274.373625,286.0499147196262,7.318753337935156,297.45612500000004,268.2425,2.8550496495327105,10.166895417977159,93.38775,0.0,72.31004672897197,12.248552053361632,97.5875,39.925,6.835693925233646,2.6367922917825752,16.542875,1.773,3.3864240654205613,1.3501347839880908,8.548,1.0135,0.23668049065420566,1.7737678245461495,5.963625,-4.223625,0.4468656542056075,2.593349392231611,5.662,-7.50525,5698.46955140187,2389.688718741618,8917.6,369.275,0.6788796728971962,0.3571614715121948,1.527375,0.036875,0,35,16,171,0.0018145313633594858,-0.00293911787394657
19039,2021,,,56.8,2011000.0,,,,,292.0695841121495,6.335266183132569,301.964375,273.911375,297.96177745327105,6.53502687911757,310.545875,279.229625,287.2032202102804,6.43165853688818,298.23725,266.82787499999995,2.2402143691588785,6.9544588776291345,47.1035,0.0,71.31875000000001,12.95320791504919,93.7,38.65,6.553104556074767,2.6932998511890904,16.208125,1.38525,3.3224310747663552,1.3474230421544124,7.388,0.788375,0.23570268691588786,1.7226994710205843,5.393,-4.695375,0.8151244158878505,2.588318031157182,6.69625,-7.203,6648.23760046729,3830.121176505158,16994.225,33.6625,0.7295338785046729,0.3888779051432409,2.13525,0.0725,3,23,13,171,0.019426980509442186,0.010159743977886007
19039,2022,,,40.2,1604000.0,,,,,291.606539135514,7.402955310557221,304.04925000000003,272.749625,298.2514591121495,7.5409041471852145,309.9,278.28,286.28006250000004,7.520661275772539,299.067875,266.337,1.5313948598130842,4.525625821284938,31.67525,0.0,67.17704439252337,11.842087862784078,96.7,33.975,7.061615070093457,3.2129153698746316,18.873125,1.9325,3.607323598130841,1.6217413115953836,9.4255,0.910375,0.44164836448598127,2.0038931951058867,7.321,-4.402875,0.7420303738317757,2.736801974769538,9.3555,-6.2947500000000005,5321.184778037383,2306.161685519681,8903.375,97.0625,0.849535046728972,0.4321713001308686,1.985375,0.046375,7,38,9,173,0.015659140924661204,-0.005413250334434338
19041,2017,197.3,29272000.0,57.6,7328000.0,,,,,289.73492990654205,6.4354184215318595,300.3715,270.7146666666667,296.07267289719624,6.920003658606916,306.7628333333334,274.5113333333333,284.4132659657321,6.270333824633086,296.73466666666667,264.93075,3.675828660436137,9.68253172305948,77.45216666666667,0.0,72.3839953271028,12.333283604581002,97.70833333333331,39.75833333333333,6.592133956386293,2.6852714971854104,15.778999999999998,1.069,3.836213785046729,1.7027950002695225,9.919666666666666,0.7181666666666667,0.38567406542056076,2.2046713394135513,7.268833333333333,-6.458583333333333,0.06730841121495325,2.893400773499409,7.964416666666668,-7.218,4673.242147975078,2749.571234896446,8808.266666666666,58.175,0.6585381619937694,0.3904584768633621,1.84925,0.0345833333333333,0,38,22,144,0.0065164867200741645,0.010837665010566185
19041,2018,158.5,22496000.0,52.6,6689000.0,,,,,289.12165537383174,8.532465233875929,301.9735833333333,264.0201666666667,295.1168197040499,8.890927930548061,309.85983333333337,270.8213333333333,284.3366257788162,8.35986461096256,297.1828333333333,258.77325,3.8630288161993778,9.254907077899448,55.18233333333333,0.0,75.31534267912774,11.312060442846581,95.45833333333331,41.61666666666667,6.744518691588785,2.7940394894718783,18.717166666666667,1.721,3.8650689252336456,1.7655548934877254,13.110166666666666,0.94875,-0.19319353582554522,2.193627846291163,6.181583333333333,-8.1715,0.15758489096573208,2.997409269676095,9.639666666666669,-9.783666666666669,4960.784266355141,2545.4968093973903,8773.1,97.6,0.5907866043613706,0.41703487739541767,2.4949166666666667,0.0448333333333333,2,50,25,144,0.012349209398242654,-0.011945983981845137
19041,2019,185.5,25344000.0,50.9,5775000.0,,,,,289.0060323208723,7.275934559860988,302.82475,270.0455833333333,294.9231086448598,7.556980063651243,307.6923333333333,273.52,284.4320019470405,7.214885189714324,297.9698333333333,264.7030833333333,2.9993563084112145,7.26635430280979,47.5225,0.0,75.95136292834891,10.196983922460893,95.725,42.50833333333333,7.387575545171341,3.228425559421693,20.51625,1.989083333333333,4.006918224299065,1.762538987847647,11.513416666666666,1.2785833333333334,-0.0026654984423676673,2.624297882160858,9.82375,-10.63475,0.41068029595015576,2.67597885309744,6.676916666666667,-8.333416666666666,5084.1892149532705,2533.9051384477234,9077.116666666669,162.89166666666668,0.5378154205607477,0.31150789391995204,1.8418333333333332,0.0399166666666666,0,47,20,142,0.008749655718852651,0.0028214430318781515
19041,2020,168.1,22878000.0,50.3,5962000.0,,,,,289.27805685358254,8.259004413037603,302.37166666666667,266.7079166666667,295.8213804517134,8.746133243711984,309.1225,270.04266666666666,283.92249805295944,8.076065769087545,297.29016666666666,261.59833333333336,1.2866370716510902,4.279671398946649,33.272666666666666,0.0,69.26888629283489,12.72976899711562,95.28333333333336,36.325,7.453303348909658,3.1442353205645244,17.564166666666665,2.089833333333333,4.072269080996885,1.822120698395347,9.78625,1.0194166666666666,0.2118894080996885,2.252578435674295,5.387083333333333,-6.4395,0.2400144080996885,3.2461836404196154,9.133833333333332,-9.550166666666668,5916.747510903426,2293.033062543078,9000.933333333332,85.79166666666667,0.7199517133956386,0.4049252899234446,2.0558333333333336,0.0393333333333333,3,49,6,179,0.0004220029734299208,-0.0016316456006195844
19041,2021,204.2,28159000.0,61.3,7632000.0,,,,,290.51625038940807,6.745023438810877,301.5950833333333,271.55441666666667,297.13791549844234,6.8598161634023,308.529,279.16175,284.98902531152646,6.822093279828185,297.4518333333333,263.11491666666666,1.4223714953271025,3.5481887847134996,22.324166666666667,0.0,68.84513239875389,14.179703266895734,94.275,30.758333333333336,6.953231697819314,2.845371567113622,15.94675,2.1268333333333334,3.830166277258567,1.6615211135871186,9.318583333333336,0.95625,0.1694139408099688,2.223521648690472,8.73075,-6.017083333333333,0.45776129283489103,2.9471159036620143,8.193333333333333,-7.1931666666666665,6903.299847352025,3921.255300878429,16843.766666666666,82.36666666666666,0.7549645638629283,0.45735377191903354,2.387166666666667,0.0713333333333333,1,43,10,168,0.015915125972818692,0.00567334157812192
19041,2022,191.5,26446000.0,56.9,6896000.0,,,,,289.73867017133955,7.661415317443696,303.15841666666665,269.8665833333333,296.80884267912774,7.763669788067978,308.9885,277.6901666666667,284.0980276479751,7.896038423677574,299.2745,262.66025,0.9755393302180685,2.7306548357027114,25.095166666666668,0.0,66.2507398753894,12.786586293068508,91.70833333333331,33.75,7.896326713395638,3.576564892384259,20.5885,2.366,4.372361760124611,2.099764321907118,12.243916666666664,1.0610833333333334,0.48141627725856695,2.851732946111454,12.106916666666663,-7.4555,0.6379883177570094,3.0899571820327205,10.866666666666667,-8.821250000000001,5314.809836448598,2257.54221329059,8892.525,223.40833333333333,0.7806140965732087,0.4062267862568913,2.1134166666666667,0.1029166666666666,3,53,3,171,0.019047355341204626,-0.006198268951534318
19043,2017,213.6,30461000.0,59.0,3383000.0,,,,,290.1407881619938,5.724151033282271,301.221875,273.5987083333333,295.89261468068537,6.230311986589977,306.57420833333333,274.8809583333333,285.252105529595,5.590559189817118,296.5409583333333,270.7221666666667,4.521792834890966,12.52490557174249,140.83979166666668,0.0,72.16226635514018,12.140534208045969,96.75,39.55416666666667,5.855058411214953,2.4437319414483505,12.240458333333336,1.5433333333333332,3.1926602414330216,1.408182069977868,7.189166666666666,0.7157916666666666,0.31012207943925224,2.121410901167715,6.795625,-5.700916666666667,0.3054873442367601,2.15051379541938,5.932791666666667,-6.077416666666667,4526.653674454828,2625.257123322273,8804.699999999999,71.0125,0.6525702881619938,0.3624089491135064,1.8890416666666667,0.0524583333333333,0,26,33,145,0.009330313730532157,0.0031151677579787217
19043,2018,201.5,28171000.0,58.8,3458000.0,,,,,289.82586993769473,7.960333830644227,301.6164166666667,267.288625,295.51711117601246,8.244459814575901,306.767375,272.6874583333333,285.1743019859813,7.954719541149804,297.42266666666666,262.1556666666667,6.359458333333333,14.244285468600063,91.566,0.0,75.41995716510904,11.806665821183463,96.43333333333334,34.21666666666667,5.740730140186916,2.571141895156612,17.16125,1.3833333333333335,2.974222936137072,1.3953535069425287,9.783375,0.6811666666666666,-0.06548383956386296,2.0690622269944448,6.7867500000000005,-8.220166666666666,0.08817698598130846,1.9825575779692017,5.684833333333334,-5.565375,4830.656715732088,2652.5922000323994,8613.15,68.32083333333334,0.5746183800623053,0.3451637221167903,1.5422083333333332,0.0444166666666666,0,48,40,133,0.01488241829445117,-0.0014934112608710225
19043,2019,197.5,28279000.0,56.4,2802000.0,,,,,289.7505776869159,6.8438747109620754,303.0509583333333,271.46545833333334,295.449640576324,7.107922640732989,308.177,273.68458333333336,285.2176351246106,6.8028644363565345,298.28458333333333,268.217,3.126072429906542,6.904795726005304,49.34379166666667,0.0,74.91495327102805,9.466342848566239,95.28333333333336,43.0,6.253511292834891,2.9457223322340695,19.47295833333333,1.3628333333333331,3.038373442367601,1.406014400874238,9.847208333333333,0.7019583333333334,0.11907535046728972,2.123401908244726,6.537958333333333,-9.600875,0.40530549065420557,1.8502393090344915,5.217041666666667,-4.864333333333334,5043.93522352025,2479.304376589168,9087.045833333334,127.725,0.5706960669781931,0.29188427873576855,1.45,0.0753333333333333,1,38,25,139,0.008565518901279925,0.009140923079591806
19043,2020,191.1,27270000.0,60.1,3293000.0,,,,,289.50254341900313,7.498051143757937,301.4252916666667,271.0547916666667,295.52765829439255,7.75973513824774,307.308625,274.6471666666667,284.46152706386295,7.357665188509353,297.7249583333333,266.1822916666667,2.6775794392523364,8.569474822771655,75.21058333333333,0.0,69.05091510903426,12.923850293907682,94.5625,34.44583333333333,6.326353387850467,2.5052840632465734,16.086916666666667,1.7280416666666667,3.1479008956386294,1.2756511581929846,8.227083333333333,0.9422083333333332,0.24673306074766355,1.9927352653241541,5.9117500000000005,-4.781291666666667,0.1359943535825546,2.200054411244639,4.37825,-6.872541666666667,5693.801054517134,2413.0564505699313,8991.629166666668,143.20416666666668,0.6933045171339564,0.36649050852304615,1.9405,0.0622083333333333,0,50,21,170,0.0025127888864739903,0.00548213166560036
19043,2021,196.5,25231000.0,,,,,,,290.9489875389408,6.351727449992623,301.0975416666667,271.809875,296.91766004672894,6.67830317289947,307.329375,278.63775000000004,285.90523461838006,6.480718778258495,296.12266666666665,265.62195833333334,2.0530027258566976,6.159162221938668,59.181041666666665,0.0,70.15804127725856,13.40500989895043,94.11666666666667,32.21666666666667,5.927844236760126,2.4792771527986064,13.216083333333332,1.936125,3.0501625778816197,1.2402439468400073,6.509,1.046875,0.27231522585669776,1.8290753983494208,5.719874999999999,-4.487625,0.3989080996884735,2.2017674768125737,5.065833333333333,-6.006916666666666,6646.880240654205,3779.5173512867373,17683.774999999998,75.34583333333333,0.7171876947040497,0.40324671000673307,2.233083333333333,0.0918333333333333,0,33,13,162,0.015544058446163444,0.011318289145143995
19043,2022,215.4,27722000.0,64.5,4383000.0,,,,,289.60915634735204,7.20044169681876,302.1274583333333,273.642875,295.6667683021807,7.403437981603525,308.71425,277.1711666666667,284.58106775700935,7.198878714182346,296.33316666666667,266.3737083333333,2.0927823208722742,5.8607357711278745,41.29841666666667,0.0,70.44373052959502,11.600199851646758,92.03333333333336,36.4125,6.646058605919003,3.1662212882034493,17.143291666666666,1.84425,3.4165035046728973,1.5522860781930057,7.856791666666666,0.974875,0.47839739096573203,2.341786454307395,7.149958333333333,-5.8040416666666665,0.5144005062305297,2.293863190226353,7.317541666666667,-5.855041666666666,5026.599750778816,2320.231006332171,8906.666666666666,257.8583333333333,0.6593218457943926,0.3614904415812005,1.8628333333333331,0.1230416666666666,2,52,12,163,0.014534836910326665,-0.01071909331814987
19045,2017,213.3,41342000.0,59.7,6848000.0,,,,,290.82049065420557,5.657399509440648,300.9105625,274.8275625,296.8137269275701,6.007411747509875,306.6805625,276.59175,285.6601664719626,5.725628158952218,297.0898125,269.1070625,4.057008469626168,12.823975936076605,151.33056249999998,0.0,72.35747663551402,11.360673274762677,95.6,39.59375,5.901457359813085,2.5857771471756963,12.648625,1.5398125,3.4007207943925235,1.5873938155385905,8.222624999999999,0.801375,0.29921933411214957,2.370265268555896,7.7631875,-6.0636875,0.3546796144859814,2.2204256470452943,7.19675,-6.0689375,4742.588010514019,2519.148251770159,8778.53125,60.3375,0.6780192757009347,0.35765674923345553,1.7983125,0.056875,0,24,24,148,0.007879838507244264,0.005410702625883533
